4592.758,4723.748,4854.738,4985.728,5116.718,5313.203,5444.193,5575.184,5706.173,5837.164,5968.154,6099.144,6230.134,6361.124,6492.114,6623.104,6754.094,6885.084,7016.074,7147.064,7278.055,7409.045,7540.035,7671.024,7802.015,7933.005,8063.995,8194.985,8325.976,8456.966,8587.956,8718.945,8849.936,8980.926,9111.916,9242.906,9373.896,9504.886,9635.876,9766.866,9897.856,10028.847,10159.836,10290.827,10421.817,10552.807,10683.797,10814.787,10945.777,11076.768,11207.757,11338.747,11469.737,11600.728,11731.718,11862.708,11993.698,12124.688,12255.679,12386.668,12517.658,12648.648,12779.639,12910.629,13041.619,13172.608
17.178,17.235,17.686,18.251,18.646,19.154,19.719,20.17,20.735,21.299,21.977,22.541,23.219,23.783,24.235,24.743,25.138,25.59,26.041,26.324,26.267,26.098,26.267,26.606,26.888,26.888,26.775,26.832,27.001,27.058,27.001,26.945,26.945,26.832,26.719,26.38,25.929,25.703,25.646,25.533,25.308,25.138,24.969,24.799,24.687,24.63,24.461,24.179,24.009,23.783,23.445,23.219,22.937,22.541,22.203,21.977,21.751,21.299,20.961,20.735,20.622,20.283,20.114,20.057,20.001,19.945
