159.813,292.991,452.804,612.617,745.794,878.972,1065.42,1278.5,1464.95,1678.04,1864.49,2130.84,2397.2,2636.92,2929.91,3222.9,3515.89,3808.88,4048.6,4314.95,4581.31,4821.03,5114.02,5380.37,5673.36,5913.08,6152.8,6285.98,6525.7,6792.06,6978.5,7138.32,7378.04,7564.49,7804.21,8043.93,8336.92,8629.91,8922.9,9269.16,9588.79,9988.32,10307.9,10654.2,10973.8,11240.2,11613.1
13.6111,15.2778,17.2222,18.8889,20.5556,21.6667,22.7778,23.8889,24.4444,24.4444,24.1667,25.2778,26.1111,26.9444,27.7778,28.6111,29.1667,29.7222,30.2778,31.1111,31.9444,31.9444,31.9444,31.9444,32.2222,32.5,32.7778,33.3333,33.0556,32.7778,32.5,32.5,33.0556,33.3333,33.6111,34.1667,34.4444,33.8889,33.6111,33.0556,32.2222,31.3889,30.5556,29.7222,29.1667,28.3333,27.5
