0,6011.75,6506.38,7014.79,7509.66,8004.53,8513.47,8981.11,9503.97,9985.52,10494.7,10990.1,11485.5,11980.8,12489.9,12999.1
7.375621,15.72829051,17.65790048,19.4747372,20.38702776,21.29931832,20.8553797,20.63684005,19.51493434,18.6184276,17.38323235,16.03474757,14.79940481,13.79005107,12.55485582,10.98060328
